t2m_fc_mean,orog,station_alt,station_lat,station_lon,u_pl500_fc_mean,v_pl500_fc_mean,gh_pl500_fc_mean,u_pl850_fc_mean,v_pl850_fc_mean,q_pl850_fc_mean,cape_fc_mean,sp_fc_mean,tcc_fc_mean,sshf_fc_mean,slhf_fc_mean,u10_fc_mean,v10_fc_mean,ssr_fc_mean,str_fc_mean,d2m_fc_mean,sm_fc_mean
9.056657,287.995,295.0,51.3344,8.9132,-1.9006969,8.916244,5640.1973,-3.6550848,4.894565,0.0035766438,0.0407071999999999,97532.99,32.91935,-3214056.0,-11356032.0,-2.3428135,-0.68352044,19786928.0,-4878041.5,279.18857,394.66843
16.845562,296.27185,325.0,51.0176,11.3544,13.855766,9.215546,5668.33,7.911738400000001,11.225508,0.0061571538,3.669356,97516.49,88.66985,-5013913.5,-16581802.0,-0.07460649,3.3162327000000005,33800316.0,-11681960.0,280.80264,314.97452000000004
6.1920695,5.9478874,25.0,55.011,8.4125,19.8853,8.4124775,5426.4995,18.909441,5.176965,0.0031357417,0.0407071999999999,101064.53,12.815374,6072756.5,18004.629,9.686973,7.18963,32712880.0,-10008166.0,276.65024,343.99800236818766
0.40124527,296.43872000000005,285.0,50.0132,9.654,-1.5580486,3.8411517,5633.1675,-2.6398478,1.0409414,0.0034058872,0.046914693,98163.66,19.459383,398624.8,-990866.0,-1.9861412,0.2135833999999999,7217749.0,-5449712.0,273.13864,363.20743
9.022997,296.43872000000005,193.0,49.7636,9.4063,4.5199456,-0.3236517,5776.0215,0.66792345,6.427647,0.0059900163,0.8955584999999999,98526.61,91.67576,110054.04,-8053233.5,-4.305821400000001,2.046753,22876984.0,-16545102.0,272.3488,311.61908
-4.3002872000000005,662.68945,550.0,47.8827,11.1576,-13.702051,2.3263247,5543.0957,-10.054861,1.809706,0.001659638,0.0,94962.2,14.149728,-3795813.5,-3904589.8,-3.276818,-0.86749995,22458330.0,-16082851.0,264.2979,379.3376
8.774941,326.77606000000003,282.0,50.2241,10.0792,10.468301,3.4216687999999995,5765.194,0.28498393,7.5101295,0.0026259217,0.0,98272.17,0.23826164,-12463730.0,-14061350.0,-3.0604203,0.8204923000000001,45396264.0,-18277730.0,273.154,209.14516
17.669487,24.07019,17.0,54.0188,9.9255,-3.676148200000001,19.774586,5697.3154,-2.1128192,4.657270400000001,0.0077580647,295.12393,100388.22,68.35965999999999,-1550810.9,-19528292.0,-1.2694001,-0.29156518,38731850.0,-12732498.0,288.80548,343.99800236818766
14.020254,645.2013,604.0,48.013000000000005,11.5524,14.035681,-4.947288,5814.141,0.6636451,1.4649365,0.008297983,0.061669845,94917.59,14.330885999999998,-2086113.8,-13656214.0,-0.641759,1.0532903999999998,23022156.0,-7988407.5,285.84894,386.32224
9.475462,531.6282,313.0,48.8548,12.9189,4.9243903,2.156292,5772.253000000001,1.5844008,1.4856322,0.005779101,0.0,94954.3,13.826620000000002,-3139995.0,-8458182.0,-2.738662,0.43619758,21898338.0,-11234373.0,280.69833,375.70078
7.878487599999999,352.44098,877.0,50.7314,13.7516,2.001637,3.982362,5624.37,-5.2744637,10.107977,0.004854176,1.9894856,97238.46,84.95271,255465.1,-1868573.6,-2.807088,1.063589,6214832.0,-4996149.0,280.40048,347.58038
0.66425073,68.75851999999999,91.0,51.9173,13.0878,-6.0839367,14.9790125,5785.7637,-6.6907845,11.564039,0.0007787728,0.0,102400.82,0.0,808255.25,-2307520.8,-3.0605145,1.8134332,7109268.0,-9561380.0,270.61206,352.34988
2.7033746,48.199886,58.0,53.606,12.1033,1.5742536,-0.9796494,5572.26,-7.774626299999999,7.2201185,0.0014039037,0.333421,101210.67,74.21210500000001,-144801.2,-1404674.2,-3.3744437999999994,2.4648767000000005,4175244.8,-5299549.0,273.4742,357.52246
14.432814000000002,0.80822873,5.0,54.3279,8.6031,8.849817999999999,9.49632,5553.772,10.119632,3.7169285,0.005044104,53.57840699999999,101020.3,65.40314000000001,518148.53,-6449069.5,7.512755999999999,3.1448774,20594856.0,-6269614.5,285.48400000000004,343.99800236818766
6.302785,48.199886,81.0,53.3223,11.9319,23.899485,20.376293,5504.5664,5.8376293,-1.5050961,0.0046044476,6.5335064,99850.42,99.87682,-2818742.5,-10745087.0,1.8465387,-3.6983843,22860766.0,-7143223.0,278.01685,349.3094
15.121125,239.26837,85.0,51.5763,7.8879,20.548052,12.551578,5665.7563,16.234922,6.645240299999999,0.007209385,19.2138,98608.5,81.620094,2851613.5,-5072555.5,3.3464434,3.807724700000001,13434524.0,-10611276.0,286.19556,375.0247
13.313816,449.05988,502.0,48.7918,10.7062,16.232967000000002,-13.116917,5672.243,11.699649,-4.691758999999999,0.0066980678,19.708076,95968.27,94.80434,-5932200.5,-16867834.0,4.374307,-0.9133336,34696896.0,-10832713.0,285.08963,399.00208
7.7630134,401.9352,240.0,48.727,8.2458,13.610435,1.6540526999999998,5629.196,3.7241142,5.81925,0.0030281859999999,7.977451299999999,97335.05,97.36868,-8229822.0,-17675398.0,-2.114559,0.898069,38263364.0,-12837787.0,274.75046000000003,369.2662
10.806663,11.621536,31.0,54.4996,10.2737,-0.455475,-3.460577,5614.7163,2.2044027,-4.252333999999999,0.0035837677,4.1423693,101683.1,64.98899,-3574668.8,-13412927.0,5.9220695,-2.0714157,43309130.0,-13823548.0,282.0845,343.99800236818766
3.053442,34.249386,11.0,53.7331,9.8776,12.761565,5.246067,5318.6724,12.724257,4.9184523,0.0019134406,0.008832344,100293.74,8.197030999999999,2250968.5,-5125287.5,2.3288963,3.1569672000000004,9704013.0,-6327489.5,274.21924,418.36526
-1.4087207,428.06738,350.0,48.6596,12.5388,14.9725685,-14.380021,5314.8843,15.266104,-4.386598,0.0025484075,2.7751431,95735.73,95.23697,452505.84,-1296358.5,4.525509,0.79720175,3177215.2,-2480400.8,269.95593,373.06708
8.594717999999999,37.319828,50.0,53.3837,14.3728,10.740121,0.8417598,5507.816999999999,9.969937,-2.8310707,0.0031420814,0.0,101421.9,3.0305343,-552702.4,-9864502.0,3.7960153,0.50359,19727058.0,-10874659.0,277.16983,180.90715
11.738136,16.19383,2.0,54.0967,13.4056,27.843840000000004,-8.304438000000001,5693.917,23.040918,-5.2541227,0.00501743,0.019952009,101493.38,81.47995999999999,-1559339.2,-8011818.0,6.615544,2.1107833,17427636.0,-5582867.0,283.5372,357.14444
-0.08605227,652.1431,539.0,48.2176,9.9097,4.7609315,-0.25483185,5719.879,3.5939908,1.9309435,0.0032920571999999,0.1251058,94672.62,21.698109,-1813759.9,-2027360.1,-0.62705535,1.0021116,10400897.0,-9810882.0,272.37726000000004,384.32462
-1.9676694,485.07086,797.0,48.4537,8.4091,11.792388,-12.56561,5523.1323,2.270243,-4.592806,0.0026228863,5.540182,95151.2,99.97753,-842707.2,-380406.03,1.181373,-0.05390772,3586771.0,-3446276.5,270.69202,377.02325
10.688532,49.334618,33.0,52.404,13.7309,31.602741,23.755531,5440.5854,12.09999,0.26378042,0.0032785642,3.0816782000000003,99876.24,97.42283,2448881.0,-8515259.0,4.222257599999999,1.582324,12125741.0,-7358523.5,278.21347000000003,303.08154
11.230665,160.43802,68.0,51.5966,7.4049,-2.7188056,-16.284454,5576.5493,1.7386904,-8.432580999999999,0.005212011,12.504513,99532.92,75.52554,86486.78,-11275277.0,2.168325,-1.992621,13366644.0,-4462301.0,283.65894,410.42554
11.164769,521.182,353.0,50.6878,12.4329,10.420835,7.477436999999999,5543.895,7.027201700000001,4.3036675,0.00600344,1.6009636,93834.06,44.123287,-3356029.8,-11464024.0,0.87925726,2.0932484,24304258.0,-9220408.0,281.9369,371.00113
1.1526183,224.45013,88.0,49.6051,8.3659,7.1408067,-21.293291,5486.3164,5.7957735,0.22486591,0.0021155505,1.4352559,99489.78,68.87111999999999,1304725.0,-2514310.2,1.5867682,0.54124075,4329372.0,-4612767.5,273.22775,395.41797
1.6375878,309.58822999999995,258.0,50.2667,9.1854,27.10825,-16.409107000000002,5539.76,8.857192,-8.402453999999999,0.0010654462,0.9958468,98977.15,55.00771,2470625.0,-1783625.8,2.601063,-0.24047744,5640706.0,-9375924.0,273.3951,394.03543
11.935503,645.2013,515.0,48.1631,11.5429,-8.592966,-12.5726,5703.1377,3.9715688,-4.992433999999999,0.0078024627,8.569582,94616.47,99.73308,-605103.94,-7963168.5,3.3151370000000004,1.2706146,10400619.0,-4516097.0,283.7422,430.71066
9.572517,175.75687,233.0,51.8454,10.7686,-0.40538982,1.665032,5643.908,-4.416673,2.1165323,0.004730382,12.813523,99568.24,22.65747,-5581506.5,-11364719.0,-1.9221702,-0.1339399,30715980.0,-11667976.0,282.23666000000003,343.99800236818766
8.730363,369.32843,610.0,50.9837,8.3683,-2.4354613,-15.748919,5651.3857,2.6674306,-3.770181,0.0052781273,5.780423000000001,96817.48,50.057404,-1551848.0,-9220161.0,1.6175975,-0.7609404000000001,14570702.0,-5555147.5,280.6119,381.2534
9.543395,179.7618,258.0,51.8664,9.2709,6.5841985,6.8767614,5575.7583,7.598689999999999,1.584984,0.004613777,2.3610172,99335.68,39.517433,-4417135.5,-14791118.0,1.6522411,1.4382825,29701306.0,-10097530.0,279.37894,326.5331
8.074871,224.45013,88.0,49.6051,8.3659,12.477495,27.51122,5465.2954,-0.6266423000000001,0.34717605,0.0052653182999999,7.984439999999999,97524.01,99.88137,4390430.0,-5088289.0,1.2723742,-1.5239006000000002,7101420.0,-6708624.0,280.52213,368.11093
5.0924573,337.68948,238.0,51.1622,14.9506,10.768693,4.852247,5592.5127,3.073323,-1.5843543,0.0047703926,3.2507968,97653.89,99.624,2443617.5,-1442615.6,-0.18666337,1.0862561000000002,5773922.5,-7255456.0,276.9089,338.9154
1.2041503999999998,535.9335,609.0,50.2046,12.1435,14.4070835,-3.116851,5483.3887,3.044536,0.1490398,0.0037943649,0.730969,94570.02,49.314995,-7482350.5,-5382335.5,-0.36386108,0.7091970999999999,23230316.0,-11117605.0,273.65253,337.1508
13.488521,0.80822873,5.0,54.3279,8.6031,17.913067,9.661725,5660.6445,10.976335,6.8560490000000005,0.005732848,1.1161785,101487.94,94.501976,-688303.6,-18077440.0,5.1386633,8.410813000000001,14085370.0,-8843824.0,283.85974,343.99800236818766
11.413675,54.20728,12.0,52.5468,14.5452,-1.1036834999999998,2.7282424,5626.7124,-2.4724386000000003,2.6450763,0.0055741235,32.602394,100881.35,89.98281,-4114317.0,-13778177.0,-1.7111444,0.010814772,32620452.0,-12216003.0,283.79282,343.99800236818766
5.3320537,283.88995,240.0,51.7209,9.8352,-4.974535,14.441279000000002,5537.397,1.9307669,4.7593613,0.0031559096999999,0.6920224,98522.88,48.841774,-1141001.9,-3472141.5,0.10092353,1.3204341999999998,8277364.5,-5791919.5,276.71124,401.18835
3.1113248,584.56,628.0,48.7893,13.6291,-4.11576,-26.12745,5671.002,2.071582,-6.874306,0.0034169285,7.0196095000000005,94104.47,99.30846,965667.6,124486.54,2.187533,-1.2735922,9103599.0,-2785168.0,274.31827000000004,424.22253
-3.9734268,84.44449,39.0,52.5959,10.0296,8.076989999999999,-3.1614413,5258.352,6.7543316,-4.2266374,0.0017792333,0.55139756,99482.99,85.18512,-1981593.8,-2809166.8,1.6630581999999998,-1.7377356,9257405.0,-3732248.2,267.74374,318.0506
3.6416612,3.4448068,12.0,53.7123,7.1519,10.728133,26.227242,5327.658,11.951799,12.607974,0.0019890713,0.0,100080.01,85.316864,5834700.0,-1459428.4,1.0764798999999998,6.980649499999999,4931518.0,-8144297.0,273.37607,403.42773
12.975591,49.334618,60.0,52.6309,13.5022,3.5722787000000005,2.2258098,5556.259,2.0168908,0.104687445,0.005997368,18.091475,99724.48,66.59048,-5383601.5,-15516591.0,0.4884391999999999,-0.97100145,33853480.0,-11071363.0,284.731,288.66687
4.721223999999999,15.192598,21.0,53.9897,9.5696,5.50621,6.810980000000001,5360.436,6.1284695,5.468068,0.0039347676,7.8132505,99930.79,97.32793,5242550.0,372184.47,0.40033683,2.4006608,1937534.2,-3870836.5,277.44165,285.13794
10.835542,219.21034,1134.0,51.7986,10.6183,9.795348,6.2308106,5622.7964,8.728304,-4.250826,0.004449319,0.20133391,99149.49,16.309858,-5564736.5,-18325940.0,2.800508,-0.56244004,33009548.0,-10181837.0,279.8213,281.61868
17.107857,125.26139,93.0,51.5138,11.9499,9.242104,11.574885,5745.511,-0.5444283000000001,2.5341558,0.008491313,79.566795,100303.13,95.96365,-5672968.5,-14075359.0,-0.71523756,-1.2387118,32106954.0,-9956091.0,288.10275,296.7593
11.889955,291.7663,314.0,50.7364,8.2672,-7.691735,6.731800999999999,5638.6094,2.5188239,3.979814,0.0059501855,24.370222,97982.48,85.29673000000001,-2089005.1,-13492575.0,1.7703646,1.3766214,24253232.0,-6980739.0,284.35928,395.45255
12.303617,481.33295,356.0,49.3278,12.087,-6.3320374,-4.320746400000001,5659.99,1.2913917,-0.497379,0.0069949124,10.30072,95526.37,59.437603,-3212341.8,-10124936.0,0.9655824,0.18118511,15174865.0,-4285837.5,283.4723,294.9903
5.7659720000000005,263.83194,268.0,50.1989,7.8651,10.455598,8.778758999999999,5516.536,-1.1947917,0.2730989,0.004245842,2.9087110000000003,98130.08,82.69757,-4427238.5,-8707350.0,-1.2165632,-1.6607212,24393406.0,-9814960.0,277.5619,317.15683
12.105076,257.02356000000003,345.0,51.18,7.2505,13.841434,6.9523277000000006,5724.4580000000005,6.9665740000000005,5.4992967,0.005694683,0.0,97963.36,94.85414,-1916030.5,-10673330.0,0.73404044,2.1641994,23109110.0,-10944794.0,281.61227,359.0387
-1.9538461,272.00867,210.0,49.107,7.9967,-21.890518,-19.00225,5482.0083,-6.610551400000001,-6.884323599999999,0.0016258167,5.688135,100571.16,80.94524399999999,-1338860.5,-2027214.5,-0.5026874,-1.4402399,5663597.5,-5900316.0,269.19208,378.1091
3.13395,400.83386,240.0,49.8742,10.9206,15.507651999999998,-17.741928,5625.4316,14.563351999999998,-6.7446446,0.0035128753999999,1.7670627,98302.72,100.0,1632312.5,-809409.2,4.386524,1.6797124,2862297.2,-3256294.8,275.82904,290.3421
12.45636,296.43872000000005,340.0,50.0083,9.4239,5.243691,-3.6964157,5819.609,-2.5652096,1.8585926,0.005682105,0.07401309,98787.38,40.514183,-5695049.5,-11518134.0,-1.8210083,-0.6744741,29286872.0,-12747470.0,281.43985,262.68832000000003
14.891653,47.332153000000005,81.0,52.3813,13.0622,-1.2559718999999998,-4.4292426,5709.0566,0.16712767,1.1550145,0.0065602297,5.104087,100749.26,22.096716,-3320540.5,-11803337.0,-1.7143384999999998,-0.31849986,22431150.0,-5748542.0,285.92618,357.95544
12.528797,443.6866,413.0,48.7695,9.8737,8.515995,1.8390616,5728.475,2.440673,1.2052021000000002,0.0071091847,54.58688000000001,96450.22,83.40621,-6420665.0,-13979539.0,0.6657441999999999,0.1034442,35654520.0,-13048717.0,284.76337,363.12958
16.184476999999998,308.11978,230.0,50.5617,8.2386,3.6602848,8.563884,5734.59,0.7464622,-0.12009801,0.0076691643,33.236107000000004,97795.71,60.309048,-6653008.5,-17861878.0,0.9520258,-1.1934277,37242230.0,-11753032.0,287.87567,322.13
-0.478964,179.7618,258.0,51.8664,9.2709,2.8097901000000003,3.1238744,5443.09,0.10127807,3.3305483,0.0028311345,3.5285223,99303.52,95.73197,-1539547.2,-612881.8,-2.1334124,0.9486684,2769900.2,-2334756.8,269.1969,371.4261
15.46258,309.58822999999995,149.0,50.3574,8.7506,31.379871,11.47776,5681.666,21.220370000000003,10.631503,0.00724124,10.322445,97850.56,100.0,-1985602.2,-12333153.0,4.1951485,6.2466774,23471930.0,-10624061.0,283.78217,310.91312
13.436348,252.15088,155.0,49.9195,8.9671,5.989515,0.10790333,5819.5654,0.7152524,2.1126864,0.004080959,0.0,99240.77,3.965391,-6444160.5,-9628246.0,-1.8038555,0.23552483,30963218.0,-14075588.0,284.4825,233.49423
3.5106888,36.65234,22.0,52.7198,7.7472,11.792764,-13.408741,5566.398,15.064356,-1.9944205,0.003134212,0.7853835,102107.53,92.257576,4796633.5,-3623766.8,3.90778,3.4296668,2674227.2,-4352691.5,274.8837,336.02405
14.683485,49.334618,48.0,52.4675,13.4021,7.3355784,0.2921955999999999,5703.2764,-1.2221533000000002,4.1013265,0.005583493,0.85232127,100914.19,16.559105,-1617426.4,-10241518.0,-2.1425352,0.90809983,25300680.0,-13587035.0,284.18625,295.14392000000004
7.1384068,461.5753,510.0,48.406000000000006,11.3117,25.581388,6.374545,5445.9424,22.225828,-4.5031934,0.0036419353,2.8153095,95712.21,43.72047,1558994.5,-6510902.0,6.849214999999999,0.5408099000000001,11459213.0,-7416801.5,275.7834,413.8617
1.1299767,436.71136,522.0,49.4777,11.5357,18.693449,14.808904,5588.1846,14.093667000000002,-1.9599377,0.0032761702,0.7164583999999999,96932.75,92.86701,1362344.1,-1177926.5,3.3391182,0.58241075,4553687.5,-5310274.0,272.81946,341.64328
-2.5953708,198.58496,144.0,51.9644,9.8072,8.5526085,0.025995355,5690.4927,-2.3748598,2.8566782,0.0010153634,0.2541212,99879.78,3.1840754,555783.8,-1089860.6,-1.1201127,1.602453,9480029.0,-13243480.0,270.08383,348.47025
8.543488,251.14966,404.0,51.652,11.1367,6.555614500000001,-7.7497683,5740.2744,4.1679096,-1.6862655,0.0047619944,3.2039322999999995,99113.18,67.655106,-624734.56,-2302325.0,0.9661978,1.3340346,9486353.0,-6926697.0,280.81537000000003,374.63214
10.001001,26.206152,34.0,54.0714,12.3238,14.665144,-0.32474944,5732.378000000001,10.923337,5.977725,0.003000516,0.7750381,102058.27,99.60142,1423796.4,-3023994.5,1.591854,3.125535,9161791.0,-8726445.0,280.42566,377.17172
9.080718,12.689518,1.0,54.1049,13.8239,21.195454,-4.9398894,5598.1475,0.034440205,0.30387306,0.003236975,1.0868568,101362.42,77.41623,-1780301.0,-15658865.0,0.78902495,0.8153048,18507906.0,-12422452.0,278.18832000000003,219.2943
3.1787143,44.562077,115.0,53.3175,13.4175,10.647618,-16.861946,5528.9976,-1.2112571,1.8829983,0.0027154759999999,0.0821007,100775.06,8.617398,1274660.5,-4445564.5,-1.6059215,1.3866955,11319046.0,-10982348.0,274.66772000000003,370.37735
6.667114,186.77042,107.0,51.7259,11.5109,38.83541,20.258276,5427.035,15.490560999999998,4.4324474,0.0033262853999999,2.29491,98078.33,58.9661,4553185.5,-4890197.5,3.33855,2.390264,9237932.0,-9336149.0,277.70486,339.06482
16.411234,319.06656,363.0,49.264,6.6868,19.666206,2.0955644,5732.7676,12.661725,1.7324389,0.007300558,18.527328,98443.28,29.973017,-1041172.2,-11737487.0,3.1292287999999995,1.5323868,19430628.0,-8203840.5,286.2868,301.2146
8.7172165,300.6439,75.0,50.4237,7.4202,15.973615,14.400913,5430.2705,10.524193,2.6323571,0.0048265634,23.765602,96908.22,95.47364,263215.94,-9387183.0,2.587715,2.115065,17232574.0,-4930389.0,280.96106000000003,384.39093
-3.879088,12.823015,1.0,53.6946,8.8735,0.7133969,-1.6634387,5254.8,-0.9440998,-4.6453085,0.0015986061999999,0.14617586,100195.57,96.21267,-2466815.0,-2863036.2,-0.23827343,-2.9365227000000003,10035365.0,-5104443.5,266.9579,389.8532
12.1965685,341.89465,265.0,51.0607,9.9266,19.448572,-5.840772,5796.5684,7.0891767,-2.319255,0.0033549204999999,0.87788844,98232.35,44.79422,-4795454.0,-13311688.0,2.0338411,-0.48462504,28480582.0,-9351620.0,282.33847000000003,309.31482
12.377458,319.06656,152.0,49.5356,6.3804,23.876537,4.440912,5646.0454,8.515892,-0.027236396,0.0057227269999999,5.662993,97946.45,76.15918,-2953427.5,-18347802.0,1.9208722,0.92906344,32068986.0,-9892495.0,283.15823,364.3831
8.711102499999999,95.524796,81.0,52.2914,10.4465,6.581898700000001,0.7846495,5666.8276,1.4252602,2.2256033,0.0041396854999999,0.3464394,101068.91,21.78432,-5020887.5,-10951085.0,-1.8512975,2.170969,32110154.0,-13072339.0,278.43054,274.37512000000004
17.094978,293.3349,238.0,51.6255,10.3695,14.618996,20.877266,5755.415,4.7941613,6.7968,0.010403169,727.9536,97238.92,96.649475,-3721099.0,-19875630.0,0.83399504,-0.34714136,36559656.0,-9569547.0,289.18585,392.82654
12.314123,91.38637,150.0,51.4041,6.9677,17.399925,6.950494,5628.2715,16.43949,3.5017211,0.004578789,0.0036276379,100393.35,8.727786,-1679112.6,-13517331.0,2.707618,3.515802,23378580.0,-6929047.5,281.55466,282.89505
1.7253319,355.0108,340.0,50.9656,9.05,18.909813,-15.156183,5538.7754,11.374276,-3.497381,0.00310175,4.6702266,98287.87,99.463905,3486298.2,-1775024.0,2.8545597000000003,1.5763962,4463368.5,-8891617.0,274.21973,380.8941
12.380284,442.81888,386.0,49.2164,11.1036,19.608435,6.7236133,5644.0557,16.325968,4.6968617,0.005780999,2.802061,96069.03,89.58061,-5994468.0,-13251279.0,2.1224318,1.6933724,37063860.0,-14203505.0,281.60538,343.99800236818766
-2.0724459,481.33295,383.0,49.4691,11.8546,21.18799,-42.290684000000006,5409.275,19.493912,-10.924247,0.0018854126,4.9958844,96606.13,72.277214,3231267.0,-2926546.0,6.2361035000000005,-1.1542915,4882241.0,-5642596.0,267.4362,268.0404
5.3573055,14.892228,10.0,54.3146,9.539,10.087455,-26.467257,5653.0195,11.576855,-16.20849,0.0033044287,0.2893072,102546.49,73.82769,956172.06,-3191471.2,5.071018700000001,-2.3844476,9737583.0,-5863570.0,276.92822,278.1101
4.554553,272.00867,210.0,49.107,7.9967,8.452281,5.2539473,5366.9243,7.909611,4.517666999999999,0.0036913094,0.25998554,97729.16,32.28386,-2660410.8,-12130420.0,1.4346685,1.8629715,25156772.0,-8844532.0,274.83902,341.0816
8.080034,1268.0679,740.0,47.6652,11.0804,13.199628,-10.517352,5651.3506,0.07699004,-1.1247431,0.0060192705,8.598289,87893.7,56.645687,-5196903.0,-14034056.0,0.25693864,-0.048027705,25980910.0,-7567113.5,279.18378,343.99800236818766
16.44671,39.322292,1.0,53.7444,14.0697,10.693145,9.931982,5650.3096,6.779635400000001,7.3301167,0.007043185,36.656,100574.22,32.264206,-4057743.2,-20007204.0,0.2592938999999999,2.0710022,35833210.0,-11420097.0,285.94794,214.01637
7.949737,40.523773,37.0,51.2897,6.4437,22.69518,4.685544,5641.38,13.25749,1.932878,0.0010964617,4.1890903,101747.14,97.542625,3892438.5,-4732112.0,3.6025827000000006,2.8669512000000004,6797371.5,-5855344.5,279.47958,379.79648
13.627261,16.827944,7.0,54.7903,8.9514,11.308607,0.017882353,5780.0854,8.60176,1.4660703000000002,0.007162862,0.1498765,101828.22,22.50421,-4886721.0,-12073421.0,2.2402307999999995,1.4727075,27523320.0,-8495772.0,285.46024,252.41315
13.169062,1.5758401000000002,5.0,53.8713,8.7058,15.89587,4.0861726,5566.9604,10.211305,0.29770607,0.0042591663,19.092321,101451.52,86.62594,-4481134.0,-18279492.0,8.014591000000001,1.2765226,35506210.0,-11257563.0,283.96802,343.99800236818766
12.491419,198.58496,186.0,51.904,10.1885,12.7026615,-25.194504,5707.2417,13.80495,-6.772539,0.0049706744,4.611015,99958.9,99.262726,-2650124.8,-10139857.0,4.6965303,0.7096658,20179778.0,-8738567.0,281.24622,283.89832
4.1908083,15.259347,8.0,52.9542,7.3196,30.350054,-11.636907,5635.0796,8.311136,-7.9881697,0.00044800504,0.09273961,102815.83,24.963669,1143602.8,-5395993.5,2.2892396,-1.4466587,18267394.0,-12994824.0,272.5489,343.99800236818766
5.1382318,26.773518,2.0,54.0893,10.8773,-0.8694351,4.0440407,5695.641,1.7644043000000005,6.3980274,0.0003945664,0.0,101982.85,8.856271000000001,2081619.6,-5386331.5,-1.5935469,4.272009,12448477.0,-12095818.0,273.60287,350.6992
13.616974,44.562077,115.0,53.3175,13.4175,-1.0082227,-1.078514,5887.7183,1.5848635,2.2969985,0.0032903409999999,0.0,101877.01,16.440908,-4626615.0,-17758000.0,0.5475462,2.0957403,37211850.0,-13419219.0,282.66846,340.27875
15.740462,348.8699,230.0,50.3447,9.5534,13.804987,-0.28591913,5722.5215,5.384207,3.2743702,0.00897662,6.941485000000001,96744.99,92.25283,-1823432.8,-11568777.0,0.25879183,1.8518014,20846164.0,-6916573.0,287.0753,342.72205
11.634452,601.8813,630.0,47.9344,9.2869,21.687893,-10.558813,5735.846,7.212305000000001,-2.3836663,0.0059866486,6.867136,95051.77,50.172775,-1784086.1,-16353830.0,1.5312563999999995,0.30303407,26335680.0,-8266319.5,282.1773,398.92325
6.926112,281.82074,119.0,51.024,13.7737,6.452469000000001,-2.227978,5520.1206,4.3746877,-5.079725,0.004062927,1.6052786,98033.29,69.681656,-6219381.0,-13646725.0,2.2218719,-0.9587399,31405894.0,-11734701.0,278.20206,343.99800236818766
8.895939,125.26139,93.0,51.5138,11.9499,-3.7233539,8.916374000000001,5706.561,-0.4784933,5.667003599999999,0.00456827,0.5042417,100582.87,23.796873,686268.2,-2181613.5,-1.2559606,1.5861338,9756463.0,-7962887.0,281.35223,280.85516
6.9333234,46.831535,48.0,51.8728,6.8862,29.303390000000004,-16.105583,5592.2114,7.269555,-5.8248096,0.0016645873999999,0.1993874,101259.97,30.091825,-6312859.0,-13191373.0,1.6042258,-1.1045321,25762808.0,-7868573.5,275.58173,178.10866
2.121263,257.02356000000003,387.0,51.2452,7.6425,24.55735,9.33681,5396.8257,17.841265,12.018772,0.004053558,2.8168607000000003,96846.23,99.24706,2477745.0,115281.78,1.2153334999999998,5.7377357,4270992.5,-7595430.5,273.88318,368.8352
3.393157,401.9352,131.0,48.6703,7.9939,-2.3935478,-0.9396333,5790.4507,-3.600704,-0.42122468,0.0017498137,0.0,99671.08,0.44060245,-3878256.0,-9506580.0,-2.3883414000000003,-0.05543855,30295220.0,-16154949.0,275.27585,349.71262
-10.614408,281.82074,114.0,51.0221,13.847,-12.120589,0.1831356,5531.7363,-3.5791779000000004,3.0151234,0.0006637839,0.37001908,98764.57,48.871593,-304184.56,-910126.06,-1.8511087,4.1148877,4347003.0,-5842297.5,260.81876,367.83466
0.9838911,1237.6971,685.0,47.6754,12.4698,10.567124,-18.669909,5566.2764,5.674207,-0.57836175,0.004175013,2.9510837000000003,87827.68,99.564,1212019.1,-660238.9,1.1435906999999998,1.2024688,3145715.0,-3667286.5,271.84552,312.5528
2.8429330000000004,371.13065,362.0,49.5314,10.6418,17.513378,5.6219482,5590.547,10.099887,4.468875,0.0028937552,0.07428158,97300.37,46.8585,4141345.2,-1809233.6,0.17911023,1.967605,7816756.5,-10195748.0,274.92517000000004,418.7066
10.34878,601.8813,630.0,47.9344,9.2869,18.695974,7.408988499999999,5759.2827,2.3363256000000003,2.020196,0.0057165604,0.0,94913.55,64.69253499999999,-3797502.5,-14548522.0,-0.3355261,-0.82422554,24930430.0,-11177964.0,280.83932000000004,355.3644
0.7614545,509.13382,639.0,50.651,13.1469,20.45683,-13.333295,5294.672,26.266308,-5.8886657,0.0028587538,3.4208623999999994,93541.74,75.158264,3412435.0,-1308582.5,8.038521000000001,0.056144185,3770528.8,-7614832.5,270.38705,386.54773
12.376687,47.632523,103.0,52.317,8.1694,16.330023,-3.8297675,5698.1445,6.357205400000001,-5.6760054,0.0026801012,15.43358,101817.21,85.0374,-3069311.0,-8017502.0,2.1135626,-1.0247267,20067174.0,-9447463.0,281.42642,172.30951000000002
18.876034,535.6331,440.0,48.2012,8.1089,0.2620658,-3.6233947,5838.558000000001,-0.71796435,0.52966106,0.0098721219999999,76.68987,94717.49,2.8675928,-5858094.5,-20914238.0,-1.2427071,0.15675803,44176290.0,-13705070.0,288.37143,354.08286
